,word,username,description,location,following,followers,totaltweets,retweetcount,date,text,hashtags,nb_words,text_len,subjectivity,polarity,negative,neutral,positive,compound
297,loccitane,mamakeromi,,,832,84,10574,0,2022-06-09 00:50:13,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
298,loccitane,mamakeromi,,,832,84,10574,0,2022-06-09 00:46:34,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
300,loccitane,bIackcindy,destined for my destiny licensed esthetician,maryland,1083,6100,295728,0,2022-06-08 23:52:57,that loccitane shower oil and naturium body wash are the best things that ever happened to me and all the hot girls know your body routine includes a fragrance ,[],29,160,0.5750000000000001,0.625,0.0,0.865,0.135,0.6369
301,loccitane,111021Chiko,an acupuncturist who loves oriental medicine i am resuming treatment at a house call go  anywhere someday i want to study a little more in china or the united states,,1071,130,2841,0,2022-06-08 23:31:51,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
302,loccitane,F9vzidT6xjOCwkm,i love  you miya rurikasama  flowers  reimai  forever shining  moon  reikomi  ayane seiyin  snowsound colors  hoshi  tian fei hua sound  star shadow nana  soramakikijunhana i especially love  the season please follow  only takarazuka fans silent follow excuse me ,toho gumi,3748,1462,180603,0,2022-06-08 23:31:45,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
303,loccitane,damier247,i rumble about useless nothings in yyc or wherever i am i sometimes make them interesting usually meh i reply to random tweeters around calgary and area,calgary alberta,556,294,19613,0,2022-06-08 23:28:43,hey are you guys closing the store at the core in dt calgary or just close early i have tried to get there at this last two weeks since the mall is closed at but it appears to be the only store in the mall closed at that time,[],49,225,0.31333333333333335,-0.02,0.0,1.0,0.0,0.0
304,loccitane,audreyandray,i enjoy knitting  sharing the word with the world whencallstheheart theredsleeve kdramas music ,,4993,3988,343168,0,2022-06-08 23:19:26,the quiet oasis in the city loccitane x leejunho verbenasummerparadise in seoul ,"['LOccitane', 'LeeJunHo', 'VerbenaSummerParadise']",12,80,0.3333333333333333,0.0,0.0,1.0,0.0,0.0
306,loccitane,forevertome,the tweets are mostly prize entries and tv impressions thank you for your blog,,829,670,41945,0,2022-06-08 23:05:49,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
307,loccitane,dghikaku,im glad i bought it to you disney goods comparison shop is a shopping support site where you can compare and examine ディズニーグッズ you can immediately compare and purchase limited edition merchandise sold at 東京ディズニーランド 東京ディズニーシー from amazon 楽天市場 yahooショッピング ディズニー好きと繋がりたい,maihama,1610,901,7078,0,2022-06-08 23:04:36,miracle collaboration disney beauty and beast design disney resort limited loccitane goods summary disney goods loccitane i want to connect with disney lovers,"['ディズニーグッズ', 'ロクシタン', 'ディズニー好きと繋がりたい']",23,158,0.14285714285714285,-0.07142857142857142,0.061,0.545,0.394,0.886
308,loccitane,s_sherio,in addition to the fact that there is no other love every day we will block followup from unrelated people who murmur  a wide range of movies dramas entertainment etc centered on mr arashi thank you for your understanding,,625,131,19317,0,2022-06-08 22:49:07,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
309,loccitane,bkharmony,twitter influencer  instagram model yoga master shoebill supporter professional lifestyle consultant agnotologist apistevist tottenham  packers fan,deeeffdoubleworld,584,402,1477,0,2022-06-08 22:17:49, i have the same issue with dove i mostly just use basic ivory but this is my favorite soap ever ,[],20,97,0.4375,0.25,0.0,0.81,0.19,0.6124
312,loccitane,polepolecolumbo,,,361,139,1142,0,2022-06-08 20:41:46,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
313,loccitane,sichu_drink,view your account,,83,14,649,0,2022-06-08 20:16:52,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
314,loccitane,juandresDE,love fc barcelona  defend overall mother nature justice democracy and peace in the world europe free of ru fascism and putins mafia standwithukraine,,93,3,429,0,2022-06-08 20:04:56,even several french and german companies keep doing business with the biggest mafia on the planet boycottobi boycottloccitane boycottauchan scholzisteineschande schwesigruecktritt,"['boycottOBI', 'boycottLOccitane', 'boycottAuchan', 'ScholzIstEineSchande', 'SchwesigRuecktritt']",21,179,0.0,0.0,0.0,1.0,0.0,0.0
315,loccitane,yamakaori3,,,0,0,1,0,2022-06-08 19:10:27,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
316,loccitane,RaWee_KJ,,,633,57,20407,1,2022-06-08 19:04:12, toner pad needly white drum loccitane immortelle divine youth eucerin porless solution three tuan mong tokdwashy bitter hair because the skron crat wonk is mondem,[],25,163,0.25,-0.05,0.091,0.717,0.192,0.4767
317,loccitane,dyuma3,for information gathering and for memo use follow is deprecated,,39,38,1853,0,2022-06-08 18:51:48,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
318,loccitane,Lisagsamps, yr old mom of ,toronto canada,2633,771,6516,0,2022-06-08 18:51:39,i wish would send samples instead of pamplets and flyers all the time i might be intrigued to buy the products after trying so much money wasted on all that paper ppl will try the sampleslove me the honeypot trybeforeyoubuy,['trybeforeyoubuy'],40,223,0.1,0.0,0.082,0.854,0.064,-0.1935
321,loccitane,FairyDove369, 草食系  ハト派 of ハト  from heaven veggie the dovish dove from heaven 非同盟中立 nonaligned neutral  非核 護憲 福祉 愛鳥,hokkaido hokkaido japan,938,125,2629,8,2022-06-08 18:40:05, the secrets of braille hidden in loccitane products we have started to write product names in braille and we want to make people with visual impairments feel closer to loccitane products but also raise peoples awareness about losing their eyesight ,[],40,249,0.16666666666666666,-0.08333333333333333,0.08,0.893,0.027,-0.5023
322,loccitane,sachi_sep,everything happens for a reason everything that happens has a reason golden bomber kyosuke hamao  daisuke watanabe kenji taniguchi  yusuke yonehara,saitama prefecture,408,37,16745,0,2022-06-08 18:29:10,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
323,loccitane,StyleBloggerRT,retweeting the best fashion  beauty bloggers for your reading pleasure tag us for a retweet stylebloggerrt,san francisco ca,633,169,5919,1,2022-06-08 18:14:53,a beauty read for your commute all of the best refillable products and how is leading the way bbloggers ,[],19,104,0.3,1.0,0.0,0.667,0.333,0.8402
325,loccitane,marginofbeauty,beauty deal hunting is my passion i couldnt find a site that summarized beauty deals in canada so i created it beauty deals are updated daily enjoy,canada,71,65,297,0,2022-06-08 17:48:25, has some great deals on now with products up to off it is worth checking out skincare deals sales canada win ,"['skincare', 'Deals', 'Sales', 'Canada', 'win']",21,110,0.4166666666666667,0.6333333333333334,0.0,0.647,0.353,0.8689
328,loccitane,pugpug77,no life no pug valley   i love pugs a little classical too flying all over the  country on a whim,sasebo nagasaki,159,107,6528,0,2022-06-08 16:35:52,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
330,loccitane,gauchoreaca2,who does not show bravery already in the skin goes off,rio grande do sul brazil,165,268,903,0,2022-06-08 16:30:17, serving customers like american submarine electrolux vivara etna loccitane and motorola what is not chinese is from lemmann but he will lecture on cpac,[],24,152,0.0,0.0,0.0,0.929,0.071,0.1901
333,loccitane,haniwa241,its haniwa,,7,16,17949,0,2022-06-08 16:11:22,we will also introduce the preorder purchase method summary price fukubukuro information ,"['福袋2022', '福袋情報']",12,89,0.0,0.0,0.0,1.0,0.0,0.0
334,loccitane,KaisanPapa,im a troubled dad of one child,,1536,281,62091,0,2022-06-08 16:09:11,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
336,loccitane,MissyCoupons,missycoupons coupon sales information,,0,229,18737,0,2022-06-08 15:58:47,loccitane roxy land top off ,[],5,28,0.5,0.5,0.0,0.69,0.31,0.2023
337,loccitane,cherry68051641,i love beautiful things and cute things the towel is crispy basically dms dont respond unless theyre very close im  sorry,,423,343,14980,0,2022-06-08 15:51:59,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
338,loccitane,mymochimons,i write as much as i like about rip monster loccitane stosno etc follow me,,1,0,21,0,2022-06-08 15:24:17, i would be very happy if the serum could also be used for refilling,[],14,68,1.0,1.0,0.0,0.75,0.25,0.6115
339,loccitane,mymochimons,i write as much as i like about rip monster loccitane stosno etc follow me,,1,0,21,0,2022-06-08 15:22:37, i wanted to read the product name and i was thinking about studying braille even though i havent been able to put it into action,[],25,129,0.3625,0.3,0.0,1.0,0.0,0.0
340,loccitane,tvvingcle,negative thought,,287,265,8666,0,2022-06-08 15:11:30, krn gw perfumer sbnrnya fits in the skin and character org sih tp have to try neroli orchide loccitane zuzur the fragrance is messed up anyway floral powdery tp a little fresh dr orange blosoom nya if the trainer said gw the fragrance is sensual bgt and proven byk review n cowo w review,[],54,288,0.5,0.056249999999999994,0.045,0.917,0.038,-0.101
342,loccitane,MAJIOrganics,maji organics natural and organic skincare and natural and organic house and home products by home senses by maji organics,global,656,129,14170,0,2022-06-08 14:57:41,,[],0,0,0.0,0.0,0.0,0.0,0.0,0.0
343,loccitane,kur0miig, bubiiireview,,373,69,32315,0,2022-06-08 14:57:39,the horns are very tesdem people like sniffing a lot of aromas so many serpents like fresh froglike when fiddling bringing the first bottle of the shorthand of loccitane songmon khon khon dok mai khao,[],35,200,0.4083333333333333,0.3125,0.0,0.798,0.202,0.78
344,loccitane,TAYUTAUKUMA,become  a literary guru suki reading  yuri creation note  thank you in advance   if you have any requests please contact dms  ,north pole,198,82,364,56,2022-06-08 14:57:35, the scent of white lavender refreshing bergamot and fresh white lavender feel like taking a deep breath of flowers leaves and fruits relax your shoulders with the scent of clean floral musk book your product here ,[],36,214,0.43333333333333335,0.19444444444444445,0.0,0.749,0.251,0.8555
345,loccitane,ohagaki39,,,184,126,1780,0,2022-06-08 14:44:02,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
347,loccitane,saleenong, ,,749,17811,472914,0,2022-06-08 14:35:16,loccitane fiddles bottles bottles lots of freebies and a lot of cuts in lazada ,[],14,79,0.0,0.0,0.138,0.688,0.175,0.1531
349,loccitane,K7Clarice,clarisse  common year pa  d halo costume people silent follow excuse me i am in love with those who have the talent of illustration  costume lol please  feel free to call me,,597,93,3612,0,2022-06-08 14:06:43,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
351,loccitane,mintydaisyy,im soft but only for you  𝙟𝙤𝙣𝙜𝙨𝙪𝙠  𝙨𝙤𝙣𝙜 𝙠𝙖𝙣𝙜  𝙝𝙮𝙤𝙨𝙚𝙤𝙥  𝙠𝙞𝙮𝙤𝙣𝙜  𝙧𝙤𝙬𝙤𝙤𝙣  𝙨𝙚𝙤𝙣𝙝𝙤  𝙙𝙖𝙣𝙞𝙚𝙡,i love you like i love skyblue,376,3018,320106,0,2022-06-08 13:55:20, toner pad needly white drum loccitane immortelle divine youth eucerin porless solution three tuan mong tokdwashy bitter hair because the skron crat wonk is mondem,[],25,163,0.25,-0.05,0.091,0.717,0.192,0.4767
352,loccitane,DirectfromDeb,announcing my new blog shop this please follow me where i will be tweeting from now on xoxox deb,,361,358,16622,2,2022-06-08 13:54:53,sale of the day the summer sale save up to on over good for your skin products ,[],17,79,0.6000000000000001,0.7,0.0,0.711,0.289,0.7269
355,loccitane,hifumits1983,married and struggling in a new land i like vseries hr and metal i also listen to kpop i like cats i like succulents,ogura,94,92,20813,0,2022-06-08 13:27:43,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
356,loccitane,analiticamente1,the story is divided into monsters victims or witnesses ,,93,266,4053,0,2022-06-08 13:24:25, if confirmed the news of your reopening in russia obviously with a rebranded shell company you will also make a red line massacre ,[],23,131,0.5,0.13333333333333333,0.0,1.0,0.0,0.0
358,loccitane,asakururu,dongfang shenqi   dreams come true  toshinobu kubota  berry goodman  wang ren  lin shun jie  likes alafif            the center of tsutas activities is shinee almost a retweeted craftsman watching chinese dramas more per learner 张翰 刘以豪li 现罗云熙lin yihuang jingrui,okinawajapan,297,146,24083,0,2022-06-08 13:15:54,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
360,loccitane,syunmin7,sanjujis account that hits the wall of material desires always love yourself also a geek  brevet summer skeletal straight,,30,124,1102,0,2022-06-08 13:02:42,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
362,loccitane,LadiSwiat,the world will no longer be the same how to deal with the new economic reality,,5,65,1197,0,2022-06-08 12:35:39,french loccitane stores that have changed their name in russia have reopened in this country reports the agency ria novosti france ,"['LOccitane', 'Rosja', 'Francja']",21,131,0.0,0.0,0.0,1.0,0.0,0.0
363,loccitane,_luxstellae,everyday life  momofu addict  living with  日日是好日  梅経 cold bitterness origin seika    dating adult system unnecessary,earth,153,76,3026,0,2022-06-08 12:31:44,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
364,loccitane,AYUMI_JPN,like disney english  travel  activities npo balm founding member ,,31,167,1437,0,2022-06-08 12:30:01,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
365,loccitane,369_SCOTT,everyday life and aph  commonwealth  fixed twilight reference  omnivorous  drawing  mature,,84,254,21103,0,2022-06-08 12:10:02,new release white lavender loccitane official mail order i am worried ,[],11,70,0.22727272727272727,0.06818181818181818,0.196,0.804,0.0,-0.296
367,loccitane,bzyukiko,bts loves alafor army i dont have any army friends so please get along thank you jimin  pen of course all the members love it ,,340,147,4596,0,2022-06-08 11:59:52,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
369,loccitane,HinaBon_Sky, im going to travel the world someday,kobe ,397,537,2277,0,2022-06-08 11:44:57,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
370,loccitane,EttU0RJwaTYWtin,no matter how i reset the settings for some reason im sorry if there is a twilight that i cant read im  pushing it in the sense of read アダルトチルドレン too complex family structure bullied child panic disorder dissociative disorder depersonalization ibs orthostatic hypotension migraines perpetual neck and shoulder back pain glossalgia sometimes chisinen strong eyes facial hyperhidrosis 猫好き 猫飼い 毒親 ac,,132,120,26634,0,2022-06-08 11:38:11,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
371,loccitane,vemeconomizar2, ca consultant code ohmyshop riachuelo discount coupon ,,1,179,9134,0,2022-06-08 11:38:10,earn money back and discount coupon on your cobasi purchases who said berenice loccitane drug streak drogasil boticario mac take off emporio beer hurb purchase right dell etc access the link cadastrese and start with balance r ,[],37,227,0.26785714285714285,0.14285714285714285,0.0,1.0,0.0,0.0
372,loccitane,sen_setsu,long ago he came of age rotten  dream  sword rampage is the most advanced by ishikiri maru the brothers utasen yamatorige nankai tsurumaru and genji are precious yamashiro kuni mackerel i will also murmur other than urabu  ansta  twiste and others i went to zhonghua bl  the fed is free to do so we do not consider landmines of strangers,sunny country,544,116,48270,0,2022-06-08 11:37:12,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
373,loccitane,twgagawang,ɪɴ ꜱᴛᴏᴄᴋ คสtw  ʀᴇᴠɪᴇᴡ twรวว  pᴇʀғᴏʀᴍ  reserved  ,tugline responded quickly,18,6862,30390,0,2022-06-08 11:33:54,promsong loccitane immortelle divine youth oil advanced antiaging skincare chowdhury made awkward aura lamer the lip balm chowdhury to make mouth on milk watch the collision youre pakkangkran lamer loccitane lopbalam ,"['lamer', 'LOccitane', 'ลิปบาล์ม']",31,217,0.8,-0.09999999999999998,0.225,0.633,0.142,-0.3182
374,loccitane,pyon_hart05,insta  ,,741,145,4989,0,2022-06-08 11:24:47,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
375,loccitane,moonlitmizui, shizuoka  aichi  participation  membership number bz number  first live buzz excuse me silent followup   ecopa how many years has it been,,669,148,3110,0,2022-06-08 11:10:13,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
376,loccitane,aoooi_o3,okinawa pastry chef mother of child ,,431,100,3578,0,2022-06-08 10:44:37,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
377,loccitane,pomjuice8,,,1957,29,22704,0,2022-06-08 10:32:27,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
379,loccitane,RevieveInc,delivering personalized digital brand experiences powered by aiar across beauty health and wellness  beautytech brandexperience,helsinki finland,780,372,858,0,2022-06-08 10:29:28,we are thrilled to announce that duolab an innovative startup brand developed by the group has partnered with to merge the best in customized and personalized skincare read the news here skincare tech loccitane ,"['skincare', 'tech', 'LOccitane']",34,211,0.575,0.55,0.0,0.756,0.244,0.875
380,loccitane,anzu75866662,i love grampus and i  will give it my all this term,,646,324,11531,0,2022-06-08 10:24:56,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
382,loccitane,ibusiginrou,an unrivaled allback fetish animal fortune telling wolf acupressure point low voice astringent face kiza mature  horse at first sight love elf sihae  chest don  fan account delusional sihae plaque waanjai miyugaru  tantai rps is understood  cron pics many thanks,,355,322,41369,0,2022-06-08 10:10:24,loccitanes new product white lavender white musk and purple are also very worrisome as a person who likes loccitane likes citrus verbena in a dagger ,[],25,149,0.18863636363636363,0.08409090909090909,0.105,0.699,0.196,0.3832
384,loccitane,run70,i love and hawaii,tokyo,401,62,16097,0,2022-06-08 09:57:49,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
386,loccitane,o2kujp,i love tom cruise and the takarazuka opera i have and world heritage certification level thank you ,beyond the rainbow,660,42,11084,0,2022-06-08 09:54:43,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
390,loccitane,rioshuri,i want to eat bananas while,,823,328,10343,0,2022-06-08 09:30:42,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
392,loccitane,act2fluid,everyday  christian,northern skies,23,42,2188,0,2022-06-08 09:11:25,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
394,loccitane,razel001,creatures that love anime such as doll and otome ge with chocolate tea and coffee as staple foods followed by shimashima black cat tea tora,house of sweets,941,383,45528,0,2022-06-08 08:56:02,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
395,loccitane,nono_buyo,joonjin  jinyeongmyeongmyungchanganhyosoppakseoseodokyungsooyijoongi        likes and likes are  increasing  litsui    kpop likes bigbang bessara  tame de yoroshiku lg ,,1137,842,34522,0,2022-06-08 08:52:11,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
396,loccitane,J_HasEl,simple,kuala lumpur federal territory,384,72,1533,0,2022-06-08 08:35:40, loccitane,[],1,10,0.0,0.0,0.0,1.0,0.0,0.0
397,loccitane,3_74jj,meh,,141,5,453,0,2022-06-08 08:34:56,loccitane tri phase approximately songto bt songfree ,['ส่งฟรี'],7,53,0.6,-0.4,0.0,1.0,0.0,0.0
399,loccitane,chaoo_chan,nagano budokuchan  is a housewife who loves to travel  watch movies eat if  you like cosmetics   clothes sweepstakes follow  up and win prizes will definitely be up thank you in advance  ,,2456,1733,43583,0,2022-06-08 08:27:58,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
400,loccitane,Meglem3,,london,93,134,28944,1,2022-06-08 08:23:52, confirm or deny whether products typically sold in your stores overseas are also available in these stores in the russian regime if so why can you not stop these products being sold there and continue to circumvent sanctions,[],38,225,0.3,0.07777777777777779,0.06,0.894,0.047,-0.1311
401,loccitane,kate_1234_5678,,tokyo,213,64,185,0,2022-06-08 08:16:41,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
403,loccitane,melody_nika2,try new products and nice products and recommend them to  those around youbeauty  love skin carehair care gourmet  sweets travel  game ,,17892,16446,242240,0,2022-06-08 08:15:01,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
404,loccitane,sympl,i am the one who asks the questions green belt in pétagedecouilles i like words in imse i dont block anyone,to your left,360,550,74225,0,2022-06-08 08:02:51,dont forget to boycott in shopping malls near you ,[],9,50,0.4,0.1,0.0,0.659,0.341,0.3875
405,loccitane,tamausako,im a usa mama the biggest star is yellow alafif and i hope i can spend my time happily in my own way while squeezing every day  i lock it  from time to time,,384,160,20533,0,2022-06-08 07:57:09,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
407,loccitane,Ukikomo1,son mom in her ơ ᴗ ơ while studying english conversation  black bean shiba  festival favorite  new product ꫛꫀꪝ  potato child  matcha  fruit  cosmetics  travel  hot spring  outing  the winning report will be posted with gratitude at ななせ当選報告  ω 懸賞垢,l arcenciel txt ,4914,3149,33628,0,2022-06-08 07:27:52,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
408,loccitane,sai14780412,born in osaka lives and works in hiroshima i am saddened by my hometown that has been devoured by the restoration basically i specialize in rt it is  colored,,444,142,14905,0,2022-06-08 07:08:58,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
409,loccitane,corridormoon,i want to make cute things and beautiful things take pictures and live a dim life i like small robos mechatronics student no  ikumochikai member printer nia the icon is nendoro nier ,,794,150,17022,0,2022-06-08 06:54:47,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
410,loccitane,724Bts,look at  the bulletproof,,122,1,1436,119,2022-06-08 06:50:45,junho lockhome screen do not reedit do not repost without credit tupiem junho junho leejunho junho junho loccitane roxy land ,"['2PM', '투피엠', 'JUNHO', '준호', 'LeeJunHo', '이준호', 'LOCCITANE']",20,125,0.0,0.0,0.0,0.91,0.09,0.2206
413,loccitane,audreyandray,i enjoy knitting  sharing the word with the world whencallstheheart theredsleeve kdramas music ,,4993,3988,343168,2,2022-06-08 06:41:47,at junhos loccitane shoot junho pilgrimage tour junho leejunho junho junho junho i junho i am honored to be a fan ,"['Junho', 'LeeJunho', '이준호', '이준호팬이라서영광이야']",21,114,0.0,0.0,0.102,0.638,0.26,0.5719
415,loccitane,oomiya0012,   maybe i like it a lot  more  ,,673,164,41551,0,2022-06-08 06:23:13,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
416,loccitane,himitunohana,good luck tohoku good luck kumamoto,miyagi prefecture,1410,721,32303,0,2022-06-08 06:15:40,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
417,loccitane,tarabow3,,aichi prefecture,397,20,4860,0,2022-06-08 05:58:26,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
418,loccitane,hadaironoonna,scorpio womans memo  yearold child partners  homesick  selftelling,tokyosapporo,94,32,3770,0,2022-06-08 05:55:31,i like loccitane so i feel good that the vote seems to be a donation ,['1クリックで未来へのアクション'],15,69,0.6000000000000001,0.7,0.0,0.638,0.362,0.6887
419,loccitane,mikko2547,motion sickness is terrible and i have allergies quite a bit,,768,611,9835,0,2022-06-08 05:55:16,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
420,loccitane,lupovalle_,my name is kamiya icons author ,,96,92,14331,0,2022-06-08 05:47:13,you just have to vote for the work you want to support and its part of the companys volunteer work,['1クリックで未来へのアクション'],20,98,0.0,0.0,0.0,0.818,0.182,0.4588
422,loccitane,AYANE56536110,doshisha mizuru student  japan  music  theater,,153,119,22,0,2022-06-08 05:26:28,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
423,loccitane,out0315,tuesun  closed monday tel ,tokyo  shinjuku shinjukuku out,391,296,11929,0,2022-06-08 05:21:25,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
424,loccitane,Oh_kei,a medical copywriter and it writer who likes delicious things and interesting things ,,561,800,4921,0,2022-06-08 05:18:24,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
425,loccitane,h0rg9UomWYf36yB,,,1020,83,6686,0,2022-06-08 05:16:59,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
426,loccitane,nico_photograg,sweepstakes a lot  sometimes bold personality  my pace  lonely  dislike    seafood other than roasted salmon natto raw onions lies horror  twikas bean daifuku  irregular distribution  please feel free to follow me when you pin ω ,tokyo,971,164,38348,0,2022-06-08 05:01:40,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
427,loccitane,Jkinoko8969,it was released on january   thank you very much to those who purchased and supported us i want you to eat it kinoko morino ,the far side of the moon,203,361,27376,1,2022-06-08 04:51:52,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
428,loccitane,kouko_bwl,sachiko sakuramizawa in the land of the blue forest speaking of aomori its apples and speaking of apples its apple right apple believers in the arbitrary pulse of that,aomori prefecture,162,84,5213,0,2022-06-08 04:36:42,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
429,loccitane,panchan_a,it was the encounter with the rabbit god who took in the mini rabbit that his sister said he did not need the eldest son mei and the second son moko live in the moon living with my mothers beloved bird piko ,,221,253,23673,0,2022-06-08 04:36:15,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
431,loccitane,_monogram,memory,here,437,348,751,0,2022-06-08 04:29:51,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
432,loccitane,vivin_m,pushmenchan is still cute today its getting harder and harder to keep up with the timeline i want to know how to use my time well  ,living with my beloved jangarian hamster,936,156,12305,0,2022-06-08 04:25:10,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
433,loccitane,mochicoangela,about the photo about vantan  and jeongguk  who is already   an adult living in  kansai,,601,127,4206,0,2022-06-08 04:19:50,just vote for the activities you want to support ,['1クリックで未来へのアクション'],9,49,0.0,0.0,0.0,0.636,0.364,0.4588
