,brand,id,created_at,text,likes,in reply to,retweeted,nb_words,text_len,subjectivity,polarity,negative,neutral,positive,compound
4129,loccitane_jp,1265448523178274816,2020-05-27 01:03:33,in hands that tend to dry out in daily hand washing and water work moisturizing charge with a roxytan hand cream is a popular item that hand skin care comes true while choosing the fragrance according to mood and season this is your favorite voice received from everyone ,157,,False,48,271,0.63,0.27666666666666667,0.0,0.646,0.354,0.9657
4130,loccitane_jp,1265204893989494785,2020-05-26 08:55:27,on the official website of roxytan you can find the right skin care diagnosis when you feel the turn of the season or skin change answer a simple question and try the series that suits your skin by all means ,37,loccitane_jp,False,40,208,0.4464285714285714,0.14285714285714285,0.0,0.922,0.078,0.4939
4131,loccitane_jp,1265204891560996864,2020-05-26 08:55:27, etoile tips home time is a chance to rest your skin but the fear that the skin is easily dirty with dust and sebum is also important focus on facial cleansing care continued ,51,,False,33,175,0.6,-0.06666666666666665,0.18,0.575,0.245,0.2382
4132,loccitane_jp,1265105052315734016,2020-05-26 02:18:43, i want to connect with cosmetic cosmetics lovers because my skin of waking up with overnight reset serum is comfortable to wear lyrin light shea cream ,0,,False,26,152,0.75,0.4,0.0,0.733,0.267,0.7906
4133,loccitane_jp,1264781026032664576,2020-05-25 04:51:09, when i got home i arrived in roxytan the fragrance that i want to bathe in the steamy summer bath of breeze musk nagoya from the finest lavender from refreshing citrus it is a light and healing mass come summer ,0,,False,40,212,0.85,0.45,0.0,0.964,0.036,0.0772
4134,loccitane_jp,1264388176803532801,2020-05-24 02:50:07, greenty limited revival i was sad that it was discontinued with my favorite fragrance in the past so i almost cried with joy as soon as i saw dm i tried using the sample of the enclosed body milk immediately but cardamom worked on orange and good fragrance complete set,0,,False,50,270,0.513265306122449,0.18265306122448982,0.099,0.749,0.152,0.5894
4135,loccitane_jp,1264093175762673664,2020-05-23 07:17:53, iceram appears from roxytan in tired eyes ,0,,False,7,43,0.7,-0.4,0.326,0.674,0.0,-0.4404
4136,loccitane_jp,1263762766675902467,2020-05-22 09:24:57,step lets gently stimulate the lower corner of the eye with your fingertips step put the ring finger under your eyes with your middle finger to the eyelid and up the tour further repeat to relax,32,loccitane_jp,False,36,194,0.43333333333333335,0.06666666666666667,0.052,0.762,0.186,0.6808
4137,loccitane_jp,1263762764062797824,2020-05-22 09:24:57,reset eye serum meguritic step gently hold the eyes with the palm of your hand and gently loosen the facial muscles with body temperature step take the reset eye serum on your ring finger and put a pompo from the head of the eye to the upper part ,43,loccitane_jp,False,48,247,0.4,0.1,0.0,0.827,0.173,0.8481
4138,loccitane_jp,1263762761844023296,2020-05-22 09:24:56,imort motel overnight reset eye serum tour ritual with new night serum to relax the eyes that work hard every day to fatigue and stress of the eyes bright impression to care for spagrade at home ,87,,False,36,195,0.5987373737373737,0.18156565656565657,0.134,0.629,0.236,0.6908
4139,loccitane_jp,1263646428896718848,2020-05-22 01:42:40, if you let the eyes continue to use cleanly if you let the upper eyelid lightly massage from the longawaited new work of the roxytan i motel overnight reset eye serum motel series released today the age that you will not be worried about the kusswa dullness seems to be unkilling,0,,False,51,280,0.4636363636363636,0.22575757575757577,0.046,0.918,0.036,-0.1311
4140,loccitane_jp,1263395829903171586,2020-05-21 09:06:53,popularity ranking now hot update the latest popularity ranking of the official online shop immortelle overnight reset eye serum citrus verbena eau de towale citrus verbena secret complete ,87,,False,28,189,0.7125,0.11249999999999999,0.0,0.807,0.193,0.7351
4141,loccitane_jp,1263293581428527105,2020-05-21 02:20:35, i also like the smell of roxytan hair oil and i like the petals that smell slightly too strong flowers that feel a little fluffy every time i can wear it in the morning ,0,,False,34,170,0.44999999999999996,-0.03020833333333335,0.0,0.771,0.229,0.7918
4142,loccitane_jp,1263034292415819777,2020-05-20 09:10:16,did you know that there is also a mens line in roxytan raised in corsica mediterranean and the exhilarating bitter aroma and strength of the woody core that can play cedra citrus which is said to be the original species of lemon is an image of a bold way to live through yourself ,117,,False,53,280,0.6633333333333333,0.28893939393939394,0.046,0.738,0.216,0.8555
4143,loccitane_jp,1262931485767524359,2020-05-20 02:21:44, first of all i tried pochi the perfume of lxitane elbavere green has a strong grassy scent but over time it changes to a good scent like after a bath elba blanche pink will try using it before going to bed,0,,False,41,206,0.4533333333333333,0.21666666666666662,0.0,0.786,0.214,0.85
4144,loccitane_jp,1262662128684548097,2020-05-19 08:31:25,happy time after taking a bath in the body that tends to sing due to lack of exercise and coldness amond delight full cream moisturizes and tightens effect stretches and blends into skin light texture sweet and gentle fragrance ,103,,False,39,228,0.6791666666666667,0.32916666666666666,0.047,0.676,0.277,0.9042
4145,loccitane_jp,1262330490117173250,2020-05-18 10:33:36, shea butter of roxytan too versatile item that can be used for multi i used it for lip and hand hair care because it is small and convenient i used it for lip and hand hair care because it is white it is useful because it stretches well and moisturizes well when warmed by hand ,0,,False,55,279,0.13333333333333333,0.016666666666666663,0.0,0.636,0.364,0.9726
4146,loccitane_jp,1262206748808474624,2020-05-18 02:21:54, i tried to make an image of roxytan that im indebted to recently lol i took it somehow thinly lol its pretty dry skin but ive only used hand cream in winter i wonder if the future where you can not use disinfectants is close https,0,,False,46,231,0.6875,0.2972222222222222,0.0,0.793,0.207,0.8481
4147,loccitane_jp,1261849165400649729,2020-05-17 02:40:59, i feel good when i put it on the head of the mask which arrived verbena eau de toiree of roxytan for a moment ,0,,False,24,111,0.6000000000000001,0.7,0.0,0.873,0.127,0.4404
4148,loccitane_jp,1261481048744976384,2020-05-16 02:18:13, this years mothers day was good to be very pleased during last month when mami raised the complete set of roxytans citrus verbena that i liked last year this is a very nice scent i also used last year so im still selling this set how about the day on papi,0,,False,51,256,0.5000000000000001,0.35375,0.0,0.786,0.214,0.8998
4149,loccitane_jp,1261217279041142786,2020-05-15 08:50:06,the fragrance is clear green citrus with a single blow from the refreshing fruit aroma to gentle green tea jasmine flowers and the soft musk scent like the sunlight through the trees wraps your heart perfect for this warmer early summer ,84,loccitane_jp,False,41,237,0.5164021164021164,0.16984126984126985,0.0,0.716,0.284,0.9169
4150,loccitane_jp,1261217273546563584,2020-05-15 08:50:04, the fragrance of the phantom feeling early summer green tea refreshing every day fresh green fragrance feeling early summer to change the mood of home time to the buddy of desk work to the selflove between housework a special time with fragrance ,231,,False,42,247,0.4673469387755102,0.13673469387755102,0.0,0.822,0.178,0.7184
4151,loccitane_jp,1261117362343796738,2020-05-15 02:13:04, lxia hand cream because it is a classic guy yes overwhelming smoothness it blends well into the back of the hand and the skin softens the palm and fingers may feel a little sticky a little sweet scent like nostalgic soap ht,0,,False,42,224,0.5452380952380953,0.02023809523809523,0.0,0.675,0.325,0.931
4152,loccitane_jp,1260899065681739778,2020-05-14 11:45:38,popularity ranking now hot update the latest popularity ranking of the official online shop immortelle overnight reset serum citrus verbena eau de towale citrus verbena sea ,82,,False,26,173,0.875,0.375,0.0,0.795,0.205,0.7351
4153,loccitane_jp,1260855173095669763,2020-05-14 08:51:13,upcycling challenge add a small idea to a vacant container of roxytan and enjoy your time at home with an upcycle that is friendly to the earth to the interior of the light with small lighting as a vase to decorate the flowers ,76,,False,43,227,0.4999999999999999,0.135,0.0,0.828,0.172,0.7717
4154,loccitane_jp,1260487782063050754,2020-05-13 08:31:20,smartphone and pc operation that can not be parted with on and off busy and lack of sleep reset eye serum at night care for eyes while sleeping with a glittering look even if you are busy ,92,,False,37,188,0.3,0.1,0.058,0.861,0.081,0.2263
4155,loccitane_jp,1260401918590849025,2020-05-13 02:50:09,happy birthday bath towels please use it as you wish you a wonderful year with the moisture of five herbs roccitan gift ,50,,False,22,120,1.0,0.9,0.0,0.511,0.489,0.936
4156,loccitane_jp,1260125310327984137,2020-05-12 08:31:00,home hair salon plan now is the time to fulfill salonclass care if you want to put together a popular item supple nourishing hair mask if scalp care nourishing intensive preoil home time ,109,,False,33,187,0.9,0.6,0.0,0.668,0.332,0.9081
4157,loccitane_jp,1260021866170736641,2020-05-12 01:39:57, roll touch of roxytan this time it is not a peony bottle so it is easy to carry it iy verbena is also good when this size comes out ,0,,False,29,133,0.7166666666666668,0.5666666666666667,0.0,0.811,0.189,0.7239
4158,loccitane_jp,1259673539101130752,2020-05-11 02:35:49, a lochitan paper bag a few years ago was excavated so i remembered the work video i saw a little while ago and reused it ,0,,False,25,122,0.3,-0.19375,0.0,1.0,0.0,0.0
4159,loccitane_jp,1259435676417679361,2020-05-10 10:50:39, i put it on aloxitan cedra after a long time but after all i want to swing to the whole body with a citrus scent that is not good scent and i just want to push it too much ,0,,False,39,173,0.4,1.3877787807814457e-17,0.084,0.838,0.078,-0.298
4160,loccitane_jp,1259275416344293376,2020-05-10 00:13:50,today is mothers day as your thank you will reach your mother by the way in provence there is a custom of giving bouquets and perfumes of orchid flowers which are considered to be symbols of happiness on mothers day ,119,,False,40,216,0.2,0.7,0.0,0.785,0.215,0.8225
4161,loccitane_jp,1259036010479927297,2020-05-09 08:22:31,popularity ranking now hot update the latest popularity ranking of the official online shop citrus verbena ice body hand citrus verbena complete outing lip lip balm kit lady toe ,95,,False,29,178,0.7166666666666667,0.2833333333333333,0.0,0.734,0.266,0.8555
4162,loccitane_jp,1258916910596362240,2020-05-09 00:29:15, i bought it with roxytan it was also very good  i feel good with fine bubbles and the transparency after washing my face explodes and those who are worried about the feeling of transparency explodes and i want you to buy a bubble face wash roxytan ,0,,False,46,249,0.6266666666666668,0.6755555555555555,0.045,0.732,0.223,0.7774
4163,loccitane_jp,1258694758874013697,2020-05-08 09:46:30,recommended for whitening in spring life ultraviolet rays that reach the skin through the window glass even if you are at home while enjoying the warm sunshine of spring with whitening line reine blanche skin damage is minimized uv care to start now clear ,74,,False,44,256,0.5277777777777778,0.4000000000000001,0.057,0.638,0.305,0.9001
4164,loccitane_jp,1258582601104797697,2020-05-08 02:20:50, im doing it when i wear a mask loccitane moisturemist whole body lotion loccitan that can spend all day with the scent of roses ,0,,False,24,129,0.4,0.2,0.0,1.0,0.0,0.0
4165,loccitane_jp,1258321633686679552,2020-05-07 09:03:50,official mail order site limited deliver purchased products to the other party as it is loccitans gift service  select the product you want to give select gift service enter a message to print on the card send to the specified address  ,75,,False,41,236,0.2589285714285714,-0.09821428571428571,0.041,0.749,0.21,0.7845
4166,loccitane_jp,1258289580156968960,2020-05-07 06:56:28, while working from home you can change such a mood with a change of pace or scent with scent  roxytan purveyance who is very satisfied with the kind and quality ,0,,False,30,162,0.7999999999999999,0.4166666666666667,0.0,0.8,0.2,0.7574
4167,loccitane_jp,1257857011170988032,2020-05-06 02:17:35, line sticker new appearance popular girly bear and roxytan collaborate cute collaboration line sticker of girly bear who is easy to use every day in everyday conversation get it as a friend with the roxytan official account ,0,,False,37,225,0.7575757575757576,0.29393939393939394,0.0,0.729,0.271,0.8979
4168,loccitane_jp,1257606793686990850,2020-05-05 09:43:19, body scrub cool mist like roxytan citrus verbena jam is limited design ,0,,False,12,72,0.39642857142857146,0.1392857142857143,0.121,0.573,0.306,0.4404
4169,loccitane_jp,1257440941952184321,2020-05-04 22:44:17,today is childrens day childrens healthy growth is the familys keen wish roxytans shea baby is a skinfriendly skin care line that can be used by the whole family from children to adults popular eye for birth celebrations and family gifts ,91,,False,41,238,0.6,0.4333333333333333,0.0,0.673,0.327,0.9382
4170,loccitane_jp,1257139051343183872,2020-05-04 02:44:41, the fragrance citrus verbena that calls the encounter with kyun that the positive feeling bursts and happiness is sharp is newly released i summarized the impressions that everyone got from this moment immediately ,0,,False,33,215,0.4875,0.2346590909090909,0.0,0.725,0.275,0.8625
4171,loccitane_jp,1256894392910016512,2020-05-03 10:32:29,the fragrance citrus verbena that calls the encounter with kyun that the positive feeling bursts and happiness is sharp is newly released i summarized the impressions that everyone got from this moment immediately ,185,,False,33,214,0.4875,0.2346590909090909,0.0,0.725,0.275,0.8625
4172,loccitane_jp,1256849520857477121,2020-05-03 07:34:11, i am glad to think that i can sleep wrapped in this fragrance wrapped in this fragrance that is not a delivery box i may order it again from a limited quantity i am even more happy with blanket and verbena minitoware as a present,0,,False,45,230,0.5285714285714286,0.34571428571428575,0.043,0.797,0.159,0.7264
4173,loccitane_jp,1256508341590691841,2020-05-02 08:58:28, ive been waiting for you starting with the roxytan hand cream that i was taught when i was looking for years because i have an allergic constitution and sensitive skin and now i am indebted to shampoo to facial cleanser among them the citrus verbena series is the most http,0,,False,50,274,0.375,0.15,0.045,0.891,0.065,0.25
4174,loccitane_jp,1256358171553042432,2020-05-01 23:01:44, okomoriweek gently moisturizes the hands and skin together with a small hand wash from those that give rich moisture to the hand skin to those with a smooth icy feel that is nice in summer the fragrance of flowers and fruit herbs is worrisome ,135,,False,44,244,0.5916666666666667,0.2041666666666667,0.05,0.661,0.29,0.9201
4175,loccitane_jp,1256176898478010370,2020-05-01 11:01:25, the okomoriweek provence aroma home collection features candles and diffusers inspired by provences life as stylish interiors as a refreshing item ,104,,False,21,148,1.0,0.5,0.0,0.856,0.144,0.4939
4176,loccitane_jp,1256041463390941185,2020-05-01 02:03:15, wow arrived after all i like the scent of this citrus verbena i want to start using it when i feel a little more hot i want to use it as soon as possible roxitan ,0,,False,35,163,0.77,0.1325,0.0,0.745,0.255,0.7845
4177,loccitane_jp,1255793449439162368,2020-04-30 09:37:44,popularity ranking now hot update the latest popularity ranking of the official online shop citrus verbena eau de towale citrus verbena complete outing lip lip balm kit lady to play ,58,loccitane_jp,False,30,182,0.7166666666666667,0.2833333333333333,0.0,0.758,0.242,0.8225
4178,loccitane_jp,1255793446008176641,2020-04-30 09:37:43, okomoriweek when you dont feel good somehow the color and moisturizing on your lips the juicy lip of the vitamins that arrived from the marche in provence spreads softly the sweet aroma of fruit spreads the feeling and the mouth angle ,105,,False,41,236,0.5333333333333333,0.3833333333333333,0.054,0.846,0.1,0.2718
4179,loccitane_jp,1255675451218919431,2020-04-30 01:48:51, since the start of the year hands cream is a musthave item in winter because hands are rough due to dry daily hand washing at work and alcohol at work but the fragrance is also good and it is effective so it is definitely rough this season especially in the lxiasitan faction ,0,,False,52,277,0.5218750000000001,0.11354166666666667,0.0,0.77,0.23,0.9331
4180,loccitane_jp,1255445821316894723,2020-04-29 10:36:23, okomoriweek the fragrance of citrus verbena that bursts in an instant refreshes the mind and the mind positively positive power refreshes the mind and body refreshingly newly released scrubs and chestnuts ,88,,False,31,206,0.5555555555555555,0.12121212121212122,0.0,0.806,0.194,0.7906
4181,loccitane_jp,1255348612722278404,2020-04-29 04:10:07, my favorite perfume is roxytans cedra but i personally think that i dont feel like a man that men can wear because its for men because its a citrusrich scent ,0,,False,30,159,0.65,0.25,0.093,0.837,0.07,-0.1692
4182,loccitane_jp,1255068167245688833,2020-04-28 09:35:43, the scent of okomori week lavender is very good for the relaxing effect and not only calms the mind but also leads to a healthy state of the body and skin if you feel tension or chest jam deep breathing with the scent of lavender relieved ,105,,False,46,240,0.67,0.3525,0.081,0.715,0.204,0.7728
4183,loccitane_jp,1254708942740963328,2020-04-27 09:48:17, lets spend the house time of okmori week gw with loccitan and fun we will start the okomoriweek project idea items that color the holidays spent at home in a special mood ,107,,False,32,172,0.2904761904761905,0.18571428571428572,0.0,0.765,0.235,0.8225
4184,loccitane_jp,1254589874625101824,2020-04-27 01:55:09,happy birthday enjoy a wonderful year with the scent and fragrance of hand cream including sia roxitan gift ,40,,False,18,108,0.8333333333333334,0.7333333333333334,0.0,0.418,0.582,0.9493
4185,loccitane_jp,1254371442998644737,2020-04-26 11:27:11, kei who likes summer the most in the four seasons and spring is weak and gradually gets energetic from early summer lol this year i bought a perfume of this spring limited sale called elba blanche of lxiacitan who wants to feel the season from the fragrance at least because it is not possible to go out into nature easily in such a situation,0,,False,64,343,0.47678571428571426,0.13535714285714284,0.068,0.778,0.154,0.7269
4186,loccitane_jp,1254227842151276544,2020-04-26 01:56:34, good bath day citrus verbena fragrance refreshing bath time positive feeling refreshing scent menthol blended to cool the skin hair and smooth and moisturize the mind and body ,178,,False,28,177,0.7159090909090908,0.4462121212121212,0.0,0.7,0.3,0.8519
4187,loccitane_jp,1253872278560845825,2020-04-25 02:23:41, spend your time stressfree on muscle training and hair skin care at home because the reserved roxytan hair oil set arrived preoil out bath treatment thoroughly improves with dryness,0,,False,29,182,0.0,0.0,0.0,0.811,0.189,0.7425
4188,loccitane_jp,1253652279560794113,2020-04-24 11:49:29,for details about the gift wrapping service from here free shipping campaign is also being carried out on the official mail order site please use it for spring shopping ,34,loccitane_jp,False,29,169,0.8,0.4,0.0,0.754,0.246,0.8176
4189,loccitane_jp,1253620336563589120,2020-04-24 09:42:34,roccitans true story in provence it is a standard to give flowers and scents of orchids on mothers day aokide in a butterflylike flower is a symbol of happiness with the flower language i love such a thought ,72,loccitane_jp,False,38,208,0.39,0.30999999999999994,0.0,0.739,0.261,0.891
4190,loccitane_jp,1253620331832463362,2020-04-24 09:42:32, official mail order limited mothers day gift aukide is elegant and gentle sweet silky floral fragrance perfume moist milk premium hand cream premium eau de toiree pink line apron special kick ,106,,False,31,193,0.5773809523809524,0.20595238095238097,0.043,0.549,0.407,0.9423
4191,loccitane_jp,1253273686083166209,2020-04-23 10:45:06,popularity ranking now hot update the latest popularity ranking of the official online shop citrus verbena eau de towale citrus verbena complete outing lip lip balm kit lady to play ,32,loccitane_jp,False,30,182,0.7166666666666667,0.2833333333333333,0.0,0.758,0.242,0.8225
4192,loccitane_jp,1253273684795486209,2020-04-23 10:45:05,,23,loccitane_jp,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4193,loccitane_jp,1253273682689970178,2020-04-23 10:45:05, world sales no longawaited eye serum appeared a bear can be made even if you sleep a lot if you get up in the morning the eyes are recommended for those who have troubles such as small wrinkles due to bread bread drying sunny morning ,78,,False,45,235,0.425,-0.125,0.107,0.799,0.094,-0.1531
4194,loccitane_jp,1253247119659462656,2020-04-23 08:59:32, roxytans herbal balm ive been worried about for a long time and i cant stop liking it anymore after purchasing it last month moisturizing power of course fragrance best above all i have started reselling before i know it and buys in the morning i personally see it again if i see a little while ago,0,,False,56,299,0.27777777777777773,0.12708333333333333,0.08,0.81,0.11,0.3879
4195,loccitane_jp,1253162739771469824,2020-04-23 03:24:14,the correct answer is the fruit of the sun it is said that citrus bathed in plenty of sunlight has the power to catch any adversity brightly enjoy the arrival of early summer with the scent of sparkling citrus that makes you sleep and happiness is sparkling ,103,,False,47,258,0.3333333333333333,0.39999999999999997,0.049,0.713,0.238,0.872
4196,loccitane_jp,1252891792514506753,2020-04-22 09:27:35,the answer to  is,39,loccitane_jp,False,4,17,0.0,0.0,0.0,1.0,0.0,0.0
4197,loccitane_jp,1252891786894163973,2020-04-22 09:27:34, released today from citrus verbena from loccitan quiz you can play a positive feeling in an instant citrus verbena provence you may also call citrus a fruit of ,109,,False,28,161,0.606060606060606,0.11363636363636363,0.0,0.754,0.246,0.7579
4198,loccitane_jp,1252784418759995392,2020-04-22 02:20:55, i will take down the set of roxytan of ana inflight sale that my father bought as a souvenir on the way home from business trip because the collaboration design with omy arranges the back with a porch without a machi as introduced the contents of a cute bag the hand cream of roxytan seems to be super usable is woody,0,,False,61,318,0.48888888888888893,0.16944444444444445,0.0,0.84,0.16,0.8779
4199,loccitane_jp,1252533492811849728,2020-04-21 09:43:50,big success at home time why dont you update the very popular skin care from high cospa and patrons because it extends in small amounts to glossy skin with fresh shear face oil ,108,,False,33,177,0.42333333333333334,0.215,0.0,0.666,0.334,0.9195
4200,loccitane_jp,1252431988339822593,2020-04-21 03:00:29, line sticker new appearance popular girly bear and roxytan collaborate cute collaboration line sticker of girly bear who is easy to use every day in everyday conversation get it as a friend with the roxytan official account ,111,,False,37,225,0.7575757575757576,0.29393939393939394,0.0,0.729,0.271,0.8979
4201,loccitane_jp,1252422207533277184,2020-04-21 02:21:37, good weather today if you smell your favorite scent you will feel better olfactory is the only thing that works on the sensory brain transmitted directly to the movement of emotional emotions or today im picking in the morning roxitane rollon fragrance cherry brossa,0,,False,44,267,0.6916666666666668,0.3,0.0,0.794,0.206,0.8555
4202,loccitane_jp,1251737102888271874,2020-04-19 04:59:16, exclusive hair mask with plenty of the blessings of roxytan nature ,0,,False,11,68,0.0,0.0,0.0,0.643,0.357,0.6124
4203,loccitane_jp,1251426353783570432,2020-04-18 08:24:27,click here for details about gift wrapping service free shipping campaign is also being carried out on the official mail order site please use it for mothers day gifts ,41,loccitane_jp,False,29,168,0.8,0.4,0.0,0.754,0.246,0.8176
4204,loccitane_jp,1251426350813949954,2020-04-18 08:24:27,on birthdays and anniversaries products purchased on the official roxytan mail order site can be delivered to the other party we offer a gift wrapping service select the product you want to give select gift service enter a message to print on the card specified residence ,101,,False,46,272,0.375,-0.125,0.0,0.803,0.197,0.8316
4205,loccitane_jp,1251350281561886720,2020-04-18 03:22:10, l citrus verbena limited item limited package in collaboration with ayumi takahashi is also a mustsee new cosmetics if you want limited cosmetics you can htt,0,,False,26,158,0.22077922077922074,-0.01948051948051948,0.211,0.741,0.048,-0.5267
4206,loccitane_jp,1251081860521668609,2020-04-17 09:35:34,because it is now that hand washing is increasing so that you can deliver healing to everyones daily life with hand care packed with the blessings of herbs and fruits of southern france shea butter noki extract skin conditioning ingredients,45,loccitane_jp,False,40,240,0.0,0.0,0.0,0.733,0.267,0.9201
4207,loccitane_jp,1251081858873323521,2020-04-17 09:35:33, the plants of southern france play a relaxing and healing hand soap with the moisturizing ingredients of theia and the cleaning ingredients derived from the plant gently wash the hands while moisturizing the hands and skin this spring a new fragrance also appeared citrus left rosemary ,122,,False,46,287,0.31363636363636366,0.08409090909090909,0.0,0.772,0.228,0.8957
4208,loccitane_jp,1251055106293809152,2020-04-17 07:49:15,the correct answer is shampooif you blend in with the scalp and hair before shampooing a drop of bliss floats dirt on the scalp and removes plenty of necessary ingredients with concentrated moisturizing replenishment of olive grace hair moisturizes from the core and moistly cohesives ,44,loccitane_jp,False,45,285,1.0,0.0,0.088,0.784,0.127,0.4588
4209,loccitane_jp,1250698344004874242,2020-04-16 08:11:36,l quiz new product five herbs nourishing intensive preoil is used before a little unusual hair oil if you know the answer to enter rt and announce the answer in tomorrow evenings post ,103,,False,33,184,0.6515151515151515,0.04962121212121212,0.0,1.0,0.0,0.0
4210,loccitane_jp,1250358188274094083,2020-04-15 09:39:57,color development from the left spicy nude skin familiar pink beige eucarrock pop pink coral pink mechanic clear pink with lean color you care about lip roxytan,33,loccitane_jp,False,27,160,0.2976190476190476,0.01071428571428572,0.0,0.812,0.188,0.7003
4211,loccitane_jp,1250358184826376194,2020-04-15 09:39:56,moisture gloss color lip color realizes everything you want in the lip new lip oil bathed in plenty of provence sun with the juicy coloring of vegetables and fruits even if you put it on your lips as it is you can layer it on your favorite lip ,106,,False,48,244,0.7272727272727273,0.3181818181818182,0.0,0.915,0.085,0.5106
4212,loccitane_jp,1250261935381069827,2020-04-15 03:17:28, i got aloxitans hand cream from my aunt and now im using verbenas eau de toiree so its a good scent to use together ,0,,False,24,117,0.6000000000000001,0.7,0.0,0.758,0.242,0.749
4213,loccitane_jp,1249984413628129288,2020-04-14 08:54:42, lavender oil rosemary leaf oil roman chamile flower oil orange peel oil lemon peel oil,53,loccitane_jp,False,15,87,0.0,0.0,0.0,1.0,0.0,0.0
4214,loccitane_jp,1249984411933663232,2020-04-14 08:54:42,a time to relieve stress five herbs balancing series is a lavender rosemary chamomile orange lemon with lavender scent in the lead ,141,,False,22,131,0.0,0.0,0.12,0.773,0.107,-0.0772
4215,loccitane_jp,1249885281160794112,2020-04-14 02:20:47, if the number of times to disinfect the hand increases i have been rusty so i try sticking to hand cream roxytan i am not sticky and has a very good fragrance even though it moisturizes greatly ,0,,False,37,195,0.7650000000000001,0.855,0.0,0.727,0.273,0.8718
4216,loccitane_jp,1249516537167241216,2020-04-13 01:55:32, it was fun to paint with a new scrub and a solid texture that was very good about roxytan dm and the wash was good and it was still a little cold at this time of year and this jam series also loves lip scrubs,0,,False,45,209,0.5192207792207792,0.17983766233766227,0.0,0.712,0.288,0.9323
4217,loccitane_jp,1249259301853483009,2020-04-12 08:53:22,in the official mail order site now we are carrying out a free shipping campaign we can also specify the destination please use it for birthday and anniversary celebrations,51,loccitane_jp,False,29,172,0.8,0.4,0.0,0.823,0.177,0.6808
4218,loccitane_jp,1249259299164966914,2020-04-12 08:53:21,official mail order limited lets deliver thank you from home roxitans popular items exciting gift assorted individual packaging with ribbon hand hair body care ,148,,False,24,160,0.5607142857142857,0.20714285714285713,0.052,0.463,0.485,0.9423
4219,loccitane_jp,1249182815033360384,2020-04-12 03:49:26, choose a roxytan hair mask to suit your hair condition and your mood of the day ,0,,False,16,81,0.0,0.0,0.0,1.0,0.0,0.0
4220,loccitane_jp,1248864978326568961,2020-04-11 06:46:28, ah i ate a lot of stomach so next time ill feel refreshed in the bath and wrapped in the good smell of the skin oil i bought the other day roccitan almond skin oil its oil that lasts all day but i cant eat it so its very good http http,0,,False,52,236,0.551,0.19699999999999998,0.038,0.852,0.11,0.5815
4221,loccitane_jp,1248552210843054081,2020-04-10 10:03:38, what you want to use is to grow moisturizing beautiful skin in early summer,36,loccitane_jp,False,14,76,0.65,0.475,0.0,0.698,0.302,0.6369
4222,loccitane_jp,1248552206736990208,2020-04-10 10:03:37, citrus verbena body also refreshes hair as well as heart delicious jam scrub frappe body cream body hair mist eau de toiree lectitane news ,237,,False,24,140,1.0,1.0,0.0,0.791,0.209,0.7003
4223,loccitane_jp,1248430811843448833,2020-04-10 02:01:14, everyone roxytan has no image of only hand cream i noticed that it is wonderful even if it is a cool shampoo i smell a completely good woman and luster in the hair that became passapasa in what winter,0,,False,39,201,0.8125,0.5125,0.049,0.673,0.278,0.8805
4224,loccitane_jp,1248177677493612552,2020-04-09 09:15:22, mixed skin aqualeotier hydration mask night intensive moisturizing mask aquareotier hydration cream spring water cream that moisturizes with a melting texture and leads to soft skin,33,loccitane_jp,False,26,182,0.3,0.05,0.0,1.0,0.0,0.0
4225,loccitane_jp,1248177675853680640,2020-04-09 09:15:22,  ,76,,False,0,2,0.0,0.0,0.0,0.0,0.0,0.0
4226,loccitane_jp,1248083704364187649,2020-04-09 03:01:58, i opened what i bought at roxytans hair treatment mail order it contains sunflower petals beautiful ,0,,False,16,101,1.0,0.85,0.0,0.769,0.231,0.5994
4227,loccitane_jp,1247822119834021893,2020-04-08 09:42:31,skin hair conditioning ingredients,34,loccitane_jp,False,4,34,0.0,0.0,0.0,1.0,0.0,0.0
4228,loccitane_jp,1247822115518083072,2020-04-08 09:42:30,ls proud hair oil highest peak olive oil use a drop of the ultimate to loosen hair and scalp nourishing intensive preoil repair intensi born for damage repair with plenty of grace of sunflowers ,111,,False,34,194,1.0,0.4,0.132,0.721,0.147,0.1531
4229,loccitane_jp,1247820599931490304,2020-04-08 09:36:29, i managed to retake the pc from the children of amazon prime and update the article  it is a limited quantity eau de toiree from my favorite lochitan somehow this fragrance sedative action and herbs that are good for mucous membranes,0,,False,41,234,0.46071428571428574,0.30714285714285716,0.043,0.787,0.171,0.6908
4230,loccitane_jp,1247695092808216576,2020-04-08 01:17:45,about the business situation and correspondence with the spread of the new coronavirus infection we will change the store business situation every time to prevent the spread of the new coronavirus infection we will accept only online shops for product reservations the latest information is the following url ,87,,False,48,309,0.5818181818181818,0.15454545454545454,0.0,0.926,0.074,0.4019
4231,loccitane_jp,1247436555762823169,2020-04-07 08:10:25,roxytans true story it all started with the distillation and sale of essential oils by olivier beausant founder of the love for the important earth and natural people the tetsu of the roxitan ,115,,False,33,192,0.59,0.27,0.0,0.72,0.28,0.8834
4232,loccitane_jp,1247346847401668615,2020-04-07 02:13:57,happy birthday bath towels please use it for a wonderful year roxytan gift ,88,,False,13,75,1.0,0.9,0.0,0.388,0.612,0.9118
